NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
<=10;0;<24, 48];Marzo;492.53;1054.03;0.0;10/03/2014;11;MCT  Msj Con Terceros;15100.6;BT;2013;CNE;0
>10;0;<24, 48];Marzo;613.91;613.75;0.0;10/03/2014;7;PDP  Promesa De Pago;9677.53;BT;2011;CEF;1
<=10;0;<=24;Marzo;658.07;658.07;0.0;24/03/2014;8;TAT  Tratamiento al Titu;1843.27;BT;2013;CEF;0
<=10;0;<24, 48];Febrero;213.13;212.52;0.0;4/02/2014;11;MCT  Msj Con Terceros;4214.91;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;499.55;0.0;0.0;4/03/2014;18;TELF. NO CORRESPONDE;15267.5;BT;2012;CNE;1
>10;0;<24, 48];Marzo;253.38;323.99;0.0;11/03/2014;8;MCT  Msj Con Terceros;5876.12;BT;2012;CNE;1
>10;0;<24, 48];Marzo;379.29;379.5;379.28;14/03/2014;10;TELF. NO CORRESPONDE;6169.96;BT;2011;CNE;1
>10;0;<24, 48];Abril;188.07;201.99;0.0;14/04/2014;12;MCT  Msj Con Terceros;793.07;BT;2010;CNE;1
<=10;0;<24, 48];Febrero;121.63;0.0;0.0;24/02/2014;12;PDP  Promesa De Pago;1511.18;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;390.91;390.91;0.0;6/03/2014;11;MCT  Msj Con Terceros;2516.68;BT;2013;CNE;0
>10;0;<24, 48];Abril;192.33;193.26;0.0;30/04/2014;9;MCT  Msj Con Terceros;2524.01;BT;2012;CNE;1
<=10;0;>48;Febrero;682.96;0.0;0.0;14/02/2014;11;TELF. NO CORRESPONDE;20368.1;BT;2012;CNE;1
<=10;0;<=24;Abril;517.93;422.07;517.12;15/04/2014;9;PDP  Promesa De Pago;3822.34;BT;2013;CEF;1
>10;0;>48;Abril;525.6;0.0;0.0;7/04/2014;11;PDP  Promesa De Pago;2334.0;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;599.51;599.51;600.56;25/02/2014;18;MCF  Msj Con Familiar;3738.09;BT;2013;CNE;0
<=10;0;>48;Abril;1027.31;1544.65;0.0;30/04/2014;14;MCT  Msj Con Terceros;14287.2;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;808.08;0.0;804.84;6/03/2014;18;TELF. NO CORRESPONDE;21026.7;BT;2012;CNE;1
>10;0;<24, 48];Marzo;412.84;414.17;0.0;28/03/2014;17;MCF  Msj Con Familiar;10773.1;BT;2012;CNE;1
<=10;0;>48;Febrero;3720.94;0.0;0.0;6/02/2014;16;TAT  Tratamiento al Titu;37749.9;BT;2011;CEF;0
>10;0;<24, 48];Febrero;244.38;244.5;244.65;24/02/2014;12;MCT  Msj Con Terceros;3091.12;BT;2012;CNE;1
>10;0;<24, 48];Abril;211.07;210.5;210.68;16/04/2014;10;MCT  Msj Con Terceros;2257.67;BT;2012;CNE;1
<=10;0;<24, 48];Abril;119.62;0.0;84.46;3/04/2014;15;PDP  Promesa De Pago;2682.86;BT;2013;CEF;1
<=10;0;<24, 48];Abril;231.85;0.0;699.9;10/04/2014;10;MCT  Msj Con Terceros;5441.08;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1762.02;1110.59;6.5;2/04/2014;8;MCF  Msj Con Familiar;31834.2;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;511.95;253.69;517.33;3/02/2014;7;PDP  Promesa De Pago;12593.5;BT;2012;CEF;1
<=10;0;>48;Abril;1883.08;0.0;0.0;30/04/2014;11;MCT  Msj Con Terceros;27112.1;BT;2013;CNE;0
>10;0;>48;Abril;417.96;418.54;0.0;3/04/2014;10;TAT  Tratamiento al Titu;6206.05;BT;2011;CEF;1
<=10;0;<=24;Abril;200.75;0.0;0.0;9/04/2014;9;TAT  Tratamiento al Titu;1118.26;BT;2012;CEF;1
<=10;0;>48;Abril;468.22;473.26;0.0;16/04/2014;11;TELF. NO CORRESPONDE;1698.16;BT;2011;CNE;1
>10;0;<24, 48];Abril;1093.86;0.0;0.0;1/04/2014;10;MCF  Msj Con Familiar;4433.32;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;280.79;512.34;495.83;21/02/2014;15;TAT  Tratamiento al Titu;6342.77;BT;2012;CEF;1
>10;0;<24, 48];Marzo;295.86;321.11;0.0;5/03/2014;8;TAT  Tratamiento al Titu;2016.91;BT;2010;CEF;1
<=10;0;<24, 48];Febrero;2210.95;0.0;0.0;25/02/2014;12;MCT  Msj Con Terceros;23453.3;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;1999.59;1999.59;0.0;17/03/2014;16;CIH  Generar Cita;27977.3;BT;2013;CNE;1
<=10;0;>48;Febrero;3742.2;0.0;0.0;11/02/2014;7;MCT  Msj Con Terceros;41434.3;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;290.87;623.18;0.0;24/03/2014;18;TAT  Tratamiento al Titu;8692.53;BT;2013;CEF;1
<=10;0;>48;Febrero;309.42;0.0;0.0;13/02/2014;8;PDP  Promesa De Pago;6637.8;BT;2012;CEF;1
<=10;0;<24, 48];Abril;536.75;0.0;1615.12;21/04/2014;8;MCF  Msj Con Familiar;12409.4;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;243.69;0.0;0.0;18/03/2014;20;PDP  Promesa De Pago;3839.98;BT;2012;CEF;1
>10;0;<24, 48];Febrero;510.19;510.18;510.32;3/02/2014;8;PDP  Promesa De Pago;10182.9;BT;2012;CEF;1
<=10;0;>48;Febrero;1468.85;14.56;1457.48;5/02/2014;10;PDP  Promesa De Pago;47750.7;BT;2012;CEF;1
<=10;0;>48;Febrero;993.95;1062.31;1063.47;10/02/2014;15;TELF. NO CORRESPONDE;26606.3;BT;2013;CNE;1
>10;0;<24, 48];Febrero;550.99;1103.49;1660.56;13/02/2014;9;MCT  Msj Con Terceros;12518.8;BT;2012;CNE;1
<=10;0;<=24;Abril;250.99;0.0;761.73;8/04/2014;14;MCF  Msj Con Familiar;2072.77;BT;2013;CNE;1
<=10;0;<=24;Abril;321.07;321.07;967.27;24/04/2014;7;TELF. NO CORRESPONDE;3992.59;BT;2013;CNE;1
>10;0;<24, 48];Febrero;938.76;0.0;0.0;5/02/2014;8;PDP  Promesa De Pago;20734.3;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;732.48;731.84;1483.76;12/03/2014;9;PDP  Promesa De Pago;14060.0;BT;2013;CEF;1
