NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
<=10;1;<24, 48];Abril;780.02;780.02;2360.49;24/04/2014;15;TAT  Tratamiento al Titu;18252.1;BT;2013;CEF;1
<=10;1;<24, 48];Abril;524.7;521.87;789.54;3/04/2014;20;MCT  Msj Con Terceros;3640.3;BT;2013;CNE;0
<=10;0;>48;Marzo;1994.45;0.0;0.0;3/03/2014;15;MCF  Msj Con Familiar;20811.2;BT;2013;CNE;0
<=10;1;>48;Febrero;4749.85;0.0;0.0;18/02/2014;13;MCT  Msj Con Terceros;57880.5;BT;2013;CNE;0
>10;0;<24, 48];Marzo;486.85;489.75;0.0;14/03/2014;7;MCF  Msj Con Familiar;5810.3;BT;2012;CNE;1
<=10;0;<24, 48];Abril;158.4;158.93;159.27;23/04/2014;13;TELF. NO CORRESPONDE;2677.42;BT;2013;CNE;1
>10;0;<24, 48];Marzo;396.39;793.13;397.79;12/03/2014;15;MCT  Msj Con Terceros;5965.82;BT;2011;CNE;1
>10;0;<24, 48];Febrero;343.15;343.39;328.77;11/02/2014;8;PDP  Promesa De Pago;6302.49;BT;2012;CEF;1
<=10;0;<=24;Marzo;218.94;172.9;0.0;18/03/2014;7;MCF  Msj Con Familiar;1700.87;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;131.35;131.4;131.7;6/02/2014;12;MCT  Msj Con Terceros;4136.33;BT;2013;CNE;1
>10;0;<24, 48];Abril;316.07;0.0;0.0;23/04/2014;18;TELF. NO CORRESPONDE;1026.99;BT;2011;CNE;1
<=10;0;<24, 48];Abril;254.75;0.0;0.0;22/04/2014;8;MCF  Msj Con Familiar;4770.21;BT;2013;CNE;1
<=10;1;>48;Marzo;342.03;838.11;0.0;14/03/2014;11;MCT  Msj Con Terceros;20596.0;BT;2012;CNE;1
>10;0;>48;Abril;539.08;0.0;0.0;11/04/2014;13;MCF  Msj Con Familiar;6493.38;BT;2011;CNE;1
>10;0;<24, 48];Marzo;232.87;392.5;0.0;11/03/2014;8;MCE  Msj Con Empleada;6588.8;BT;2012;CNE;1
>10;0;<24, 48];Marzo;85.02;233.2;0.0;7/03/2014;8;PDP  Promesa De Pago;1718.82;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;666.9;893.51;0.0;4/03/2014;11;MCF  Msj Con Familiar;3346.83;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;804.68;1064.12;0.0;11/03/2014;14;MCF  Msj Con Familiar;20822.9;BT;2013;CNE;1
<=10;0;<24, 48];Abril;322.41;321.37;0.0;9/04/2014;13;MCF  Msj Con Familiar;6702.06;BT;2013;CNE;1
>10;0;<24, 48];Febrero;160.31;0.0;0.0;19/02/2014;13;MCT  Msj Con Terceros;2450.71;BT;2011;CNE;1
>10;0;<=24;Marzo;320.07;522.99;528.88;19/03/2014;12;MCT  Msj Con Terceros;812.26;BT;2012;CNE;1
>10;0;<24, 48];Abril;194.17;0.0;0.0;3/04/2014;9;MCO  Msj Con Conyuge;9162.8;BT;2012;CEF;1
>10;0;>48;Abril;1851.57;0.0;0.0;4/04/2014;9;MCT  Msj Con Terceros;15008.5;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;729.71;731.24;0.0;14/03/2014;10;TELF. NO CORRESPONDE;11615.7;BT;2011;CNE;1
<=10;0;<24, 48];Abril;221.35;221.35;667.2;10/04/2014;11;TAT  Tratamiento al Titu;3994.85;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;224.47;0.0;0.0;4/03/2014;15;PDP  Promesa De Pago;13282.5;BT;2013;CEF;1
<=10;0;<24, 48];Abril;162.62;162.55;162.48;8/04/2014;12;MCT  Msj Con Terceros;2582.03;BT;2013;CNE;1
<=10;1;<=24;Marzo;611.08;818.53;0.0;24/03/2014;14;MCT  Msj Con Terceros;1045.13;BT;2012;CNE;0
<=10;0;<24, 48];Abril;317.47;314.79;315.64;23/04/2014;12;MCC  Msj Con Comp De Trab;5279.12;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;1350.22;0.0;0.0;17/02/2014;8;PAR  Promesa Parcial;24561.4;BT;2013;CEF;0
<=10;0;<24, 48];Abril;311.44;627.5;944.99;22/04/2014;7;MCT  Msj Con Terceros;2716.62;BT;2011;CNE;1
<=10;0;>48;Marzo;1164.79;1164.79;0.0;12/03/2014;8;TELF. NO CORRESPONDE;13938.5;BT;2013;CNE;0
<=10;1;<24, 48];Marzo;736.93;820.55;0.0;13/03/2014;14;MCT  Msj Con Terceros;6242.33;BT;2012;CNE;0
>10;0;>48;Febrero;2084.63;0.0;0.0;18/02/2014;16;TAT  Tratamiento al Titu;13180.9;BT;2011;CEF;0
>10;0;<24, 48];Marzo;150.52;151.08;151.1;5/03/2014;13;TAT sin contacto con Titular;943.93;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;470.31;470.31;472.88;26/02/2014;17;PDP  Promesa De Pago;6853.48;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;263.57;0.0;0.0;3/02/2014;13;PDP  Promesa De Pago;3698.43;BT;2012;CEF;1
>10;0;<=24;Marzo;258.22;0.0;40.11;5/03/2014;7;MCT  Msj Con Terceros;833.87;BT;2012;CNE;1
<=10;0;>48;Febrero;621.7;0.0;0.0;20/02/2014;16;MCT  Msj Con Terceros;19533.4;BT;2013;CNE;1
<=10;0;>48;Abril;1375.79;0.0;0.0;30/04/2014;8;MCF  Msj Con Familiar;33164.6;BT;2012;CNE;1
<=10;0;<=24;Abril;299.64;0.0;0.0;29/04/2014;10;TELF. NO CORRESPONDE;597.26;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;415.36;624.75;835.69;7/02/2014;12;MCT  Msj Con Terceros;3646.5;BT;2012;CNE;0
>10;0;<24, 48];Febrero;252.85;0.05;0.0;3/02/2014;11;PDP  Promesa De Pago;3235.92;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;1104.76;2217.14;0.0;27/02/2014;11;TAT  Tratamiento al Titu;22072.3;BT;2012;CEF;1
<=10;0;>48;Abril;1107.54;0.0;0.0;11/04/2014;17;MCT  Msj Con Terceros;9496.51;BT;2013;CNE;0
<=10;1;>48;Marzo;316.77;371.71;0.0;25/03/2014;11;TAT  Tratamiento al Titu;20883.4;BT;2012;CEF;1
>10;0;>48;Febrero;195.86;803.41;605.09;5/02/2014;15;TAT sin contacto con Titular;8801.54;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;866.99;0.0;0.0;7/02/2014;20;MCT  Msj Con Terceros;8899.63;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;94.1;0.0;0.0;7/02/2014;9;MCT  Msj Con Terceros;14548.1;BT;2013;CNE;1
>10;0;<24, 48];Febrero;342.89;0.0;344.34;3/02/2014;19;TELF. NO CORRESPONDE;2789.08;BT;2011;CNE;1
<=10;0;>48;Marzo;446.59;447.39;0.0;11/03/2014;12;PDP  Promesa De Pago;10914.0;BT;2013;CEF;1
<=10;0;>48;Abril;1988.38;0.0;0.0;8/04/2014;7;TELF. NO CORRESPONDE;56674.4;BT;2012;CNE;1
<=10;0;>48;Marzo;225.51;451.82;0.0;7/03/2014;11;TELF. NO CORRESPONDE;27623.5;BT;2013;CNE;1
>10;0;<24, 48];Febrero;178.73;11.91;356.21;10/02/2014;10;TELF. NO CORRESPONDE;7203.89;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;1114.64;1114.64;0.0;13/03/2014;9;MCT  Msj Con Terceros;9507.82;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;924.18;1850.64;0.0;19/02/2014;16;MCT  Msj Con Terceros;23615.3;BT;2012;CNE;1
<=10;0;>48;Marzo;707.28;0.0;0.0;12/03/2014;9;PDP  Promesa De Pago;20845.1;BT;2012;CEF;1
>10;0;<24, 48];Febrero;265.2;96.56;284.84;20/02/2014;11;MCF  Msj Con Familiar;1939.86;BT;2010;CNE;1
>10;0;<24, 48];Febrero;2176.63;0.0;0.0;20/02/2014;8;TAT  Tratamiento al Titu;22296.5;BT;2011;CEF;0
<=10;0;>48;Abril;30.81;842.4;0.0;24/04/2014;10;MCF  Msj Con Familiar;24682.4;BT;2014;CNE;1
<=10;0;>48;Febrero;1423.62;2144.99;0.0;5/02/2014;16;MCT  Msj Con Terceros;16982.9;BT;2012;CNE;0
>10;0;<24, 48];Febrero;284.93;489.9;504.41;10/02/2014;14;PDP  Promesa De Pago;3101.43;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;319.01;638.04;0.0;12/02/2014;12;MCT  Msj Con Terceros;7675.46;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;652.91;0.0;0.0;5/02/2014;11;MCT  Msj Con Terceros;19613.4;BT;2013;CNE;1
<=10;0;<24, 48];Abril;337.04;336.59;0.0;30/04/2014;19;MCT  Msj Con Terceros;7962.94;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;401.91;811.09;0.0;19/02/2014;11;MCT  Msj Con Terceros;9029.83;BT;2012;CNE;1
<=10;0;<=24;Marzo;482.19;34.81;34.81;5/03/2014;20;TELF. NO CORRESPONDE;7912.58;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;2479.12;0.0;0.0;5/02/2014;17;MCT  Msj Con Terceros;24952.8;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;775.05;1168.06;0.0;26/03/2014;8;TELF. NO CORRESPONDE;7510.02;BT;2012;CNE;0
<=10;0;<24, 48];Abril;410.26;0.0;0.0;21/04/2014;7;TELF. NO CORRESPONDE;9389.22;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;971.27;1949.68;0.0;5/03/2014;16;MCT  Msj Con Terceros;33166.9;BT;2013;CNE;1
<=10;0;>48;Febrero;54.2;0.0;0.0;5/02/2014;9;MCV  Msj Con Vecino;10003.5;BT;2013;CNE;1
<=10;0;<=24;Abril;272.61;0.0;273.63;10/04/2014;14;MCF  Msj Con Familiar;4687.95;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;309.96;0.0;0.0;10/02/2014;11;TAT  Tratamiento al Titu;4188.6;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;252.27;578.66;0.0;20/03/2014;17;TAT  Tratamiento al Titu;4708.07;BT;2012;CEF;1
<=10;0;<=24;Abril;124.84;120.68;128.55;10/04/2014;14;MCT  Msj Con Terceros;1347.05;BT;2013;CNE;1
<=10;0;<24, 48];Abril;21.55;0.0;1522.17;7/04/2014;10;MCT  Msj Con Terceros;19299.0;BT;2012;CNE;1
>10;0;<24, 48];Abril;335.42;0.0;0.0;7/04/2014;7;PDP  Promesa De Pago;6850.88;BT;2012;CEF;1
>10;0;<24, 48];Febrero;234.48;0.0;0.0;11/02/2014;8;PDP  Promesa De Pago;3557.04;BT;2012;CEF;1
>10;0;>48;Abril;490.88;0.0;0.0;21/04/2014;12;TELF. NO CORRESPONDE;8265.06;BT;2011;CNE;1
>10;0;>48;Febrero;2047.02;2045.86;2015.61;19/02/2014;7;PDP  Promesa De Pago;63408.6;BT;2012;CEF;1
<=10;0;>48;Marzo;984.16;0.0;0.0;18/03/2014;8;PDP  Promesa De Pago;32161.6;BT;2013;CEF;1
<=10;0;>48;Febrero;2149.33;0.0;0.0;4/02/2014;7;MCE  Msj Con Empleada;21102.3;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;250.67;502.21;252.1;17/03/2014;12;MCF  Msj Con Familiar;4689.24;BT;2013;CNE;1
>10;0;<24, 48];Abril;307.74;0.0;0.0;10/04/2014;10;MCT  Msj Con Terceros;4762.73;BT;2011;CNE;1
>10;0;<24, 48];Abril;1192.25;0.0;0.0;11/04/2014;17;MCF  Msj Con Familiar;12081.6;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;285.89;823.42;0.0;6/03/2014;9;MCT  Msj Con Terceros;10953.6;BT;2013;CNE;1
<=10;0;>48;Febrero;1318.35;0.0;530.85;3/02/2014;8;MCF  Msj Con Familiar;37882.9;BT;2013;CNE;1
>10;0;<24, 48];Febrero;363.14;363.14;363.01;4/02/2014;7;MCT  Msj Con Terceros;4178.66;BT;2012;CNE;1
<=10;0;>48;Febrero;376.62;0.0;0.0;3/02/2014;16;TAT  Tratamiento al Titu;15138.3;BT;2013;CEF;1
<=10;0;<=24;Febrero;411.41;0.0;0.0;6/02/2014;15;TAT  Tratamiento al Titu;5058.29;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;179.64;359.48;179.62;13/02/2014;14;MCT  Msj Con Terceros;1664.92;BT;2011;CNE;1
<=10;0;>48;Abril;1771.29;2369.45;0.0;23/04/2014;15;TAT  Tratamiento al Titu;6689.74;BT;2010;CEF;0
<=10;0;<24, 48];Febrero;2682.2;0.0;0.0;26/02/2014;16;MCF  Msj Con Familiar;19452.0;BT;2013;CNE;0
<=10;0;>48;Febrero;298.04;600.27;904.37;6/02/2014;12;MCT  Msj Con Terceros;6663.85;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1376.77;1339.47;0.0;14/04/2014;12;MCF  Msj Con Familiar;9809.63;BT;2013;CNE;0
>10;0;<24, 48];Febrero;192.86;193.03;386.4;3/02/2014;15;TAT  Tratamiento al Titu;755.13;BT;2010;CEF;1
<=10;0;<24, 48];Marzo;209.52;0.0;0.0;5/03/2014;11;MCF  Msj Con Familiar;6150.2;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;154.51;310.18;467.19;17/02/2014;12;MCV  Msj Con Vecino;973.42;BT;2011;CNE;1
<=10;0;<=24;Febrero;2732.76;2757.11;2755.22;17/02/2014;13;MCF  Msj Con Familiar;9580.59;BT;2013;CNE;0
<=10;0;>48;Marzo;774.67;0.0;0.0;7/03/2014;8;PDP  Promesa De Pago;31963.1;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;247.34;0.0;0.0;10/03/2014;7;MCT  Msj Con Terceros;3655.79;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;386.61;390.58;0.0;20/03/2014;11;MCF  Msj Con Familiar;8207.9;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;265.62;0.0;0.0;14/02/2014;14;TELF. NO CORRESPONDE;5390.46;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;633.6;658.13;0.0;26/03/2014;10;TELF. NO CORRESPONDE;19483.7;BT;2013;CNE;1
>10;0;<24, 48];Febrero;232.34;258.43;539.67;4/02/2014;9;MCT  Msj Con Terceros;20661.0;BT;2012;CNE;1
>10;0;<24, 48];Marzo;470.06;0.0;0.0;4/03/2014;14;PDP  Promesa De Pago;7586.57;BT;2011;CEF;1
<=10;0;<=24;Marzo;286.33;0.0;0.0;26/03/2014;8;MCF  Msj Con Familiar;842.84;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;885.2;1215.49;0.0;19/03/2014;17;MCT  Msj Con Terceros;5272.63;BT;2012;CNE;0
<=10;0;>48;Marzo;656.57;0.0;0.0;18/03/2014;13;MCF  Msj Con Familiar;20879.3;BT;2013;CNE;1
<=10;0;<24, 48];Abril;833.86;0.0;0.0;23/04/2014;19;MCT  Msj Con Terceros;8742.19;BT;2013;CNE;0
>10;0;<=24;Febrero;562.33;0.0;0.0;17/02/2014;16;MCO  Msj Con Conyuge;1135.67;BT;2012;CEF;1
>10;0;>48;Febrero;192.5;174.16;112.99;24/02/2014;9;MCT  Msj Con Terceros;7366.1;BT;2011;CNE;1
>10;0;<24, 48];Abril;248.68;248.68;767.04;11/04/2014;10;TAT  Tratamiento al Titu;3179.87;BT;2012;CEF;1
<=10;0;<24, 48];Abril;426.0;0.0;1284.86;29/04/2014;17;TELF. NO CORRESPONDE;8260.52;BT;2012;CNE;0
<=10;1;>48;Febrero;831.55;1768.56;1048.31;27/02/2014;17;TAT  Tratamiento al Titu;26636.8;BT;2012;CEF;1
<=10;0;<=24;Marzo;790.47;790.47;0.0;5/03/2014;8;MCF  Msj Con Familiar;5422.81;BT;2013;CNE;0
<=10;0;<24, 48];Abril;142.47;0.0;0.0;3/04/2014;11;TELF. NO CORRESPONDE;8508.64;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;275.5;0.0;0.0;19/03/2014;13;MCF  Msj Con Familiar;4931.0;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;287.39;287.39;576.18;14/02/2014;14;MCT  Msj Con Terceros;7334.69;BT;2013;CNE;1
<=10;0;<=24;Abril;1509.32;2181.2;0.0;8/04/2014;8;PAR  Promesa Parcial;2903.55;BT;2012;CEF;0
<=10;0;>48;Marzo;1249.77;1145.68;169.4;5/03/2014;20;MCT  Msj Con Terceros;17256.7;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;584.43;577.07;577.28;7/03/2014;10;PDP  Promesa De Pago;10810.1;BT;2012;CEF;1
<=10;0;<24, 48];Abril;340.71;487.76;0.0;22/04/2014;10;TELF. NO CORRESPONDE;2635.37;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;1659.08;2494.76;0.0;18/03/2014;9;MCT  Msj Con Terceros;18195.2;BT;2012;CNE;0
>10;0;<24, 48];Abril;280.44;39.38;151.98;14/04/2014;12;MCT  Msj Con Terceros;6114.05;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;924.55;924.55;0.0;14/03/2014;16;MCT  Msj Con Terceros;6259.69;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;771.69;774.72;775.8;6/02/2014;7;MCT  Msj Con Terceros;5715.99;BT;2012;CNE;0
<=10;0;>48;Abril;2751.02;0.0;0.0;15/04/2014;19;TAT  Tratamiento al Titu;27964.6;BT;2010;CEF;0
<=10;0;<24, 48];Marzo;633.6;658.13;0.0;18/03/2014;8;MCT  Msj Con Terceros;19483.7;BT;2013;CNE;1
>10;0;>48;Abril;948.22;942.54;945.22;9/04/2014;17;TELF. NO CORRESPONDE;29956.6;BT;2013;CNE;1
>10;0;>48;Marzo;438.8;444.57;449.4;26/03/2014;15;MCF  Msj Con Familiar;6017.2;BT;2011;CNE;1
<=10;0;>48;Marzo;1073.53;0.0;0.0;13/03/2014;12;MCF  Msj Con Familiar;4863.33;BT;2010;CNE;0
<=10;0;>48;Febrero;1219.04;0.0;0.0;14/02/2014;9;TAT  Tratamiento al Titu;4069.57;BT;2010;CEF;0
<=10;0;>48;Febrero;572.74;590.32;1181.72;4/02/2014;12;TELF. NO CORRESPONDE;17236.4;BT;2013;CNE;1
<=10;0;<=24;Marzo;36.72;69.58;0.0;6/03/2014;9;MCT  Msj Con Terceros;2806.25;BT;2013;CNE;1
>10;1;<=24;Marzo;357.99;716.84;0.0;12/03/2014;15;MCT  Msj Con Terceros;2328.61;BT;2012;CNE;1
<=10;0;>48;Abril;336.21;0.0;0.0;3/04/2014;10;MCT  Msj Con Terceros;9742.26;BT;2013;CNE;1
>10;0;<24, 48];Marzo;645.28;0.19;645.48;27/03/2014;8;TELF. NO CORRESPONDE;14193.8;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;110.99;355.38;0.0;25/03/2014;17;TELF. NO CORRESPONDE;8446.2;BT;2012;CNE;1
>10;0;>48;Marzo;355.97;0.0;0.0;7/03/2014;9;RPP  Recordar Promesa;5564.24;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;618.67;0.0;0.0;25/03/2014;19;TELF. NO CORRESPONDE;14468.7;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1062.16;1062.16;0.0;7/04/2014;16;MCT  Msj Con Terceros;7129.56;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;255.95;293.24;0.0;21/03/2014;7;MCT  Msj Con Terceros;8072.86;BT;2013;CNE;1
>10;0;>48;Febrero;1083.36;0.0;0.0;11/02/2014;8;PDP  Promesa De Pago;20214.2;BT;2011;CEF;1
<=10;0;<24, 48];Abril;554.0;0.0;0.0;8/04/2014;7;TELF. NO CORRESPONDE;4660.08;BT;2010;CNE;1
>10;1;<24, 48];Febrero;1142.33;0.0;0.0;11/02/2014;11;MCC  Msj Con Comp De Trab;12817.1;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;317.7;322.41;321.37;6/03/2014;11;TELF. NO CORRESPONDE;6658.7;BT;2013;CNE;1
>10;0;<24, 48];Febrero;278.14;287.34;0.0;11/02/2014;13;TELF. NO CORRESPONDE;7940.99;BT;2012;CNE;1
>10;0;<24, 48];Febrero;33.45;8.63;207.89;17/02/2014;20;MCT  Msj Con Terceros;2536.37;BT;2012;CNE;1
>10;0;>48;Marzo;660.21;659.41;0.0;3/03/2014;10;MCT  Msj Con Terceros;17523.3;BT;2011;CNE;1
<=10;0;>48;Abril;522.32;522.31;522.15;3/04/2014;9;PDP  Promesa De Pago;15941.2;BT;2013;CEF;1
>10;0;<24, 48];Abril;279.76;279.76;0.0;29/04/2014;7;MCT  Msj Con Terceros;3122.6;BT;2012;CNE;1
<=10;0;<=24;Abril;1268.25;0.0;0.0;15/04/2014;10;TELF. NO CORRESPONDE;5172.41;BT;2013;CNE;0
>10;0;<24, 48];Abril;389.63;390.07;390.07;3/04/2014;11;MCT  Msj Con Terceros;4738.74;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;1158.11;0.0;0.0;14/02/2014;7;MCT  Msj Con Terceros;4974.84;BT;2012;CNE;0
<=10;0;<24, 48];Abril;146.06;0.0;0.0;15/04/2014;15;PDP  Promesa De Pago;6558.88;BT;2013;CEF;1
>10;0;<24, 48];Abril;444.71;0.0;0.0;14/04/2014;9;MCF  Msj Con Familiar;5660.62;BT;2011;CNE;1
<=10;0;<=24;Febrero;284.15;0.0;0.0;18/02/2014;14;PDP  Promesa De Pago;1248.78;BT;2013;CEF;1
<=10;0;<24, 48];Abril;303.97;0.0;0.0;29/04/2014;9;PDP  Promesa De Pago;8718.4;BT;2012;CEF;1
>10;0;<24, 48];Febrero;1691.43;848.46;1693.96;25/02/2014;11;PDP  Promesa De Pago;41868.7;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;249.29;241.49;236.18;3/02/2014;13;PDP  Promesa De Pago;4549.39;BT;2013;CEF;1
<=10;0;<24, 48];Abril;420.6;0.0;0.0;3/04/2014;11;TAT  Tratamiento al Titu;12678.9;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;1251.98;1251.98;0.0;18/03/2014;7;TELF. NO CORRESPONDE;12711.6;BT;2013;CNE;0
<=10;0;>48;Febrero;343.54;244.43;588.79;28/02/2014;9;MCT  Msj Con Terceros;8516.9;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1333.07;1810.36;0.0;23/04/2014;19;MCT  Msj Con Terceros;9099.1;BT;2012;CNE;0
>10;0;<24, 48];Febrero;160.98;169.77;140.77;13/02/2014;15;MCT  Msj Con Terceros;2015.24;BT;2011;CNE;1
>10;0;<24, 48];Abril;319.77;0.0;0.0;4/04/2014;20;TELF. NO CORRESPONDE;1616.66;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;455.14;0.0;455.06;3/02/2014;19;TELF. NO CORRESPONDE;8597.76;BT;2012;CNE;1
<=10;0;<24, 48];Abril;240.31;149.53;271.33;11/04/2014;15;MCF  Msj Con Familiar;4889.54;BT;2013;CNE;1
>10;0;>48;Marzo;1130.99;1130.99;0.0;14/03/2014;20;MCT  Msj Con Terceros;6303.65;BT;2011;CNE;0
<=10;0;<24, 48];Febrero;2370.73;0.0;0.0;26/02/2014;15;MCT  Msj Con Terceros;23991.4;BT;2013;CNE;0
<=10;0;<24, 48];Abril;284.44;0.0;857.74;29/04/2014;10;MCC  Msj Con Comp De Trab;4383.85;BT;2012;CNE;0
<=10;0;<24, 48];Abril;66.73;305.64;545.72;15/04/2014;16;TELF. NO CORRESPONDE;5619.52;BT;2013;CNE;1
<=10;0;>48;Abril;384.13;0.0;0.0;3/04/2014;11;PDP  Promesa De Pago;10044.2;BT;2012;CEF;1
>10;0;<24, 48];Abril;289.13;0.0;0.0;3/04/2014;12;PDP  Promesa De Pago;5074.93;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;225.56;451.81;449.29;26/02/2014;9;MCF  Msj Con Familiar;3779.86;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;443.27;593.17;0.0;17/03/2014;12;PAR  Promesa Parcial;1799.61;BT;2012;CEF;0
>10;0;>48;Abril;598.88;0.0;2080.82;7/04/2014;11;MCT  Msj Con Terceros;19221.8;BT;2012;CNE;1
>10;0;>48;Febrero;59.27;0.0;568.6;4/02/2014;7;TELF. NO CORRESPONDE;9632.01;BT;2011;CNE;1
<=10;0;<24, 48];Abril;118.32;0.0;0.0;10/04/2014;16;TAT  Tratamiento al Titu;2377.42;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;638.37;343.19;186.96;12/03/2014;9;PAR  Promesa Parcial;6607.68;BT;2012;CEF;1
>10;0;>48;Marzo;35.97;287.45;272.42;5/03/2014;8;MCF  Msj Con Familiar;870.4;BT;2010;CNE;1
<=10;0;<=24;Abril;187.83;185.91;0.0;8/04/2014;10;PDP  Promesa De Pago;3101.05;BT;2014;CEF;1
<=10;0;>48;Abril;200.4;0.0;0.0;11/04/2014;18;TELF. NO CORRESPONDE;5333.4;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;322.83;645.05;969.87;21/02/2014;7;MCF  Msj Con Familiar;5842.16;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;2271.34;0.0;0.0;3/03/2014;14;PDP  Promesa De Pago;25107.4;BT;2012;CEF;0
>10;0;<24, 48];Febrero;534.08;0.0;0.0;5/02/2014;13;MCT  Msj Con Terceros;3488.01;BT;2012;CNE;0
>10;1;<24, 48];Febrero;340.71;0.0;342.38;18/02/2014;12;PDP  Promesa De Pago;3756.58;BT;2010;CEF;1
<=10;0;>48;Marzo;753.37;1656.14;0.0;7/03/2014;7;PDP  Promesa De Pago;22610.2;BT;2012;CEF;1
<=10;0;<24, 48];Abril;618.61;0.0;0.0;15/04/2014;10;MCO  Msj Con Conyuge;19466.9;BT;2013;CEF;1
>10;0;<24, 48];Marzo;356.15;356.26;356.27;31/03/2014;7;MCF  Msj Con Familiar;5517.74;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;154.51;310.18;467.19;20/02/2014;9;MCV  Msj Con Vecino;973.42;BT;2011;CNE;1
>10;0;<24, 48];Abril;328.98;0.0;0.0;21/04/2014;9;MCO  Msj Con Conyuge;4612.06;BT;2011;CEF;1
<=10;0;>48;Marzo;1994.45;0.0;0.0;5/03/2014;7;MCF  Msj Con Familiar;20811.2;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;302.77;304.31;0.0;10/03/2014;7;PDP  Promesa De Pago;4113.1;BT;2012;CEF;1
>10;0;<24, 48];Abril;370.41;368.97;298.64;29/04/2014;14;MCF  Msj Con Familiar;7011.01;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;440.75;882.95;0.0;21/03/2014;11;MCT  Msj Con Terceros;11312.3;BT;2013;CNE;1
>10;0;<24, 48];Febrero;1581.22;0.0;0.0;28/02/2014;17;MCT  Msj Con Terceros;9016.69;BT;2011;CNE;0
>10;0;<24, 48];Febrero;2176.63;0.0;0.0;28/02/2014;8;TAT  Tratamiento al Titu;22296.5;BT;2011;CEF;0
<=10;0;>48;Abril;483.38;0.0;0.0;10/04/2014;9;TELF. NO CORRESPONDE;12362.0;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;922.47;1233.85;0.0;6/03/2014;7;TAT  Tratamiento al Titu;6248.33;BT;2013;CEF;0
>10;0;<24, 48];Marzo;639.27;0.0;0.0;17/03/2014;12;MCF  Msj Con Familiar;2867.59;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;1999.51;0.0;0.0;12/02/2014;13;MCO  Msj Con Conyuge;67685.3;BT;2012;CEF;1
